"year","local_code","local_name","vehicle_type","maker","model","national_subsidy_manwon","local_subsidy_manwon","total_subsidy_manwon","source"
"2026","4683","영암군","일반승용","테슬라코리아","Model 3 RWD","168","268","436","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4683","영암군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","444","864","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4683","영암군","일반승용","테슬라코리아","Model Y Premium RWD","170","269","439","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4683","영암군","일반승용","테슬라코리아","Model Y Premium Long Range","210","222","432","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4684","무안군","일반승용","테슬라코리아","Model 3 Performance","200","200","400","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4684","무안군","일반승용","테슬라코리아","Model 3 RWD","168","168","336","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4684","무안군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","420","840","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4684","무안군","일반승용","테슬라코리아","Model Y Premium RWD","170","170","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4684","무안군","일반승용","테슬라코리아","Model Y Premium Long Range","210","210","420","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4686","함평군","일반승용","테슬라코리아","Model 3 Performance","200","233","433","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4686","함평군","일반승용","테슬라코리아","Model 3 RWD","168","196","364","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4686","함평군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","490","910","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4686","함평군","일반승용","테슬라코리아","Model Y Premium RWD","170","198","368","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4686","함평군","일반승용","테슬라코리아","Model Y Premium Long Range","210","245","455","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4687","영광군","일반승용","테슬라코리아","Model 3 Performance","200","240","440","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4687","영광군","일반승용","테슬라코리아","Model 3 RWD","168","201","369","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4687","영광군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","504","924","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4687","영광군","일반승용","테슬라코리아","Model Y Premium RWD","170","204","374","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4687","영광군","일반승용","테슬라코리아","Model Y Premium Long Range","210","252","462","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4688","장성군","일반승용","테슬라코리아","Model 3 Performance","200","200","400","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4688","장성군","일반승용","테슬라코리아","Model 3 RWD","168","168","336","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4688","장성군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","420","840","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4688","장성군","일반승용","테슬라코리아","Model Y Premium RWD","170","170","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4688","장성군","일반승용","테슬라코리아","Model Y Premium Long Range","210","210","420","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4689","완도군","일반승용","테슬라코리아","Model 3 Performance","200","300","500","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4689","완도군","일반승용","테슬라코리아","Model 3 RWD","168","300","468","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4689","완도군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","630","1050","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4689","완도군","일반승용","테슬라코리아","Model Y Premium RWD","170","255","425","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4689","완도군","일반승용","테슬라코리아","Model Y Premium Long Range","210","315","525","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4690","진도군","일반승용","테슬라코리아","Model 3 Performance","200","275","475","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4690","진도군","일반승용","테슬라코리아","Model 3 RWD","168","318","486","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4690","진도군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","570","990","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4690","진도군","일반승용","테슬라코리아","Model Y Premium RWD","170","245","415","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4690","진도군","일반승용","테슬라코리아","Model Y Premium Long Range","210","285","495","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4691","신안군","일반승용","테슬라코리아","Model 3 Performance","200","200","400","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4691","신안군","일반승용","테슬라코리아","Model 3 RWD","168","168","336","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4691","신안군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","420","840","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4691","신안군","일반승용","테슬라코리아","Model Y Premium RWD","170","170","340","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4691","신안군","일반승용","테슬라코리아","Model Y Premium Long Range","210","210","420","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4711","포항시","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4711","포항시","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4711","포항시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4711","포항시","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4711","포항시","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4713","경주시","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4713","경주시","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4713","경주시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4713","경주시","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4713","경주시","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4715","김천시","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4715","김천시","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4715","김천시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4715","김천시","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4715","김천시","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4717","안동시","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4717","안동시","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4717","안동시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4717","안동시","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4717","안동시","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4719","구미시","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4719","구미시","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4719","구미시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4719","구미시","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4719","구미시","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4721","영주시","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4721","영주시","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4721","영주시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4721","영주시","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4721","영주시","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4723","영천시","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4723","영천시","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4723","영천시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4723","영천시","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4723","영천시","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4725","상주시","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4725","상주시","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4725","상주시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4725","상주시","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4725","상주시","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4728","문경시","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4728","문경시","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4728","문경시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4728","문경시","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4728","문경시","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4729","경산시","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4729","경산시","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4729","경산시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4729","경산시","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4729","경산시","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4773","의성군","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4773","의성군","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4773","의성군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4773","의성군","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4773","의성군","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4775","청송군","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4775","청송군","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4775","청송군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4775","청송군","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4775","청송군","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4776","영양군","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4776","영양군","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4776","영양군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4776","영양군","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4776","영양군","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4777","영덕군","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4777","영덕군","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4777","영덕군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4777","영덕군","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4777","영덕군","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4782","청도군","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4782","청도군","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4782","청도군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4782","청도군","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4782","청도군","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4783","고령군","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4783","고령군","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4783","고령군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4783","고령군","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4783","고령군","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4784","성주군","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4784","성주군","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4784","성주군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4784","성주군","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4784","성주군","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4785","칠곡군","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4785","칠곡군","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4785","칠곡군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4785","칠곡군","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4785","칠곡군","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4790","예천군","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4790","예천군","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4790","예천군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4790","예천군","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4790","예천군","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4792","봉화군","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4792","봉화군","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4792","봉화군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4792","봉화군","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4792","봉화군","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4793","울진군","일반승용","테슬라코리아","Model 3 Performance","200","206","406","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4793","울진군","일반승용","테슬라코리아","Model 3 RWD","168","173","341","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4793","울진군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","432","852","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4793","울진군","일반승용","테슬라코리아","Model Y Premium RWD","170","175","345","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4793","울진군","일반승용","테슬라코리아","Model Y Premium Long Range","210","216","426","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4794","울릉군","일반승용","테슬라코리아","Model 3 Performance","200","378","578","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4794","울릉군","일반승용","테슬라코리아","Model 3 RWD","168","317","485","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4794","울릉군","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","793","1213","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4794","울릉군","일반승용","테슬라코리아","Model Y Premium RWD","170","321","491","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4794","울릉군","일반승용","테슬라코리아","Model Y Premium Long Range","210","396","606","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4812","창원시","일반승용","테슬라코리아","Model 3 Performance","200","60","260","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4812","창원시","일반승용","테슬라코리아","Model 3 RWD","168","51","219","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4812","창원시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","126","546","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4812","창원시","일반승용","테슬라코리아","Model Y Premium RWD","170","51","221","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4812","창원시","일반승용","테슬라코리아","Model Y Premium Long Range","210","63","273","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4817","진주시","일반승용","테슬라코리아","Model 3 Performance","200","60","260","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4817","진주시","일반승용","테슬라코리아","Model 3 RWD","168","51","219","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4817","진주시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","126","546","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4817","진주시","일반승용","테슬라코리아","Model Y Premium RWD","170","51","221","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4817","진주시","일반승용","테슬라코리아","Model Y Premium Long Range","210","63","273","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4822","통영시","일반승용","테슬라코리아","Model 3 Performance","200","190","390","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4822","통영시","일반승용","테슬라코리아","Model 3 RWD","168","160","328","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4822","통영시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","399","819","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4822","통영시","일반승용","테슬라코리아","Model Y Premium RWD","170","162","332","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4822","통영시","일반승용","테슬라코리아","Model Y Premium Long Range","210","200","410","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4824","사천시","일반승용","테슬라코리아","Model 3 Performance","200","70","270","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4824","사천시","일반승용","테슬라코리아","Model 3 RWD","168","59","227","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4824","사천시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","147","567","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4824","사천시","일반승용","테슬라코리아","Model Y Premium RWD","170","60","230","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4824","사천시","일반승용","테슬라코리아","Model Y Premium Long Range","210","74","284","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4825","김해시","일반승용","테슬라코리아","Model 3 Performance","200","60","260","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4825","김해시","일반승용","테슬라코리아","Model 3 RWD","168","51","219","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4825","김해시","일반승용","테슬라코리아","Model 3 Premium Long Range RWD","420","126","546","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4825","김해시","일반승용","테슬라코리아","Model Y Premium RWD","170","51","221","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4825","김해시","일반승용","테슬라코리아","Model Y Premium Long Range","210","63","273","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
"2026","4827","밀양시","일반승용","테슬라코리아","Model 3 Performance","200","80","280","https://ev.or.kr/nportal/buySupprt/psPopupLocalCarModelPrice.do"
